Restaurant_id,Url,Restaurant_name,Restaurant_type,Rating_average,Num_of_reviews,Phone,Price_level,Address,Latitude,Longitude,Crawl_date,Accessibility,Amenities,Atmosphere,Children,Crowd,Dining Options,From The Business,Highlights,Offerings,Parking,Payments,Pets,Planning,Popular For,Service Options
111,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+%C4%90%C3%A0+N%E1%BA%B5ng+-+Ho+Xanh+Restaurant/data=!4m7!3m6!1s0x314219fa3a78b1df:0x57f7ec7f5d722471!8m2!3d16.0626895!4d108.2128037!16s%2Fg%2F11m8rh5194!19sChIJ37F4OvoZQjERcSRyXX_s91c?authuser=0&hl=en&rclk=1,Nhà Hàng Đà Nẵng - Ho Xanh Restaurant,Restaurant,4,186,0905718477,₫200–300K,"K 1 Đỗ Quang, Thạc Gián, Thanh Khê, Đà Nẵng 550000",16.062687500000003,108.2128125,10/5/2025 21:43,"[""Has wheelchair-accessible seating""]","[""Has toilet""]","[""Cosy""]","[""Has kids' menu""]","[""Good for groups""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Has great beer selection"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves spirits"", ""Serves wine""]","[""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],"[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner""]","[""Has outdoor seating"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
112,https://www.google.com/maps/place/Danang+local+food+restaurant/data=!4m7!3m6!1s0x31421832e6f989eb:0x81a3a37b2d2e876c!8m2!3d16.065474!4d108.2234574!16s%2Fg%2F11bxdtwpq7!19sChIJ64n55jIYQjERbIcuLXujo4E?authuser=0&hl=en&rclk=1,Danang local food restaurant,Restaurant,4.6,9,02363621111,,"176 Trần Phú, Phước Ninh, Hải Châu, Đà Nẵng 50000",16.0654375,108.2234375,9/29/2025 9:24,"[""Has wheelchair-accessible toilet""]","[""Has toilet""]","[""Casual"", ""Cosy""]",[],"[""Good for groups""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has table service""]",[],[],[],[],[],[],"[""Accepts reservations""]",[],"[""Offers takeaway"", ""Serves dine-in""]"
113,https://www.google.com/maps/place/C%C6%A1m+Ni%C3%AAu+Nh%C3%A0+%C4%90%E1%BB%8F/data=!4m7!3m6!1s0x314219b122847b3f:0x17896ca8c13d76bc!8m2!3d16.0596196!4d108.205505!16s%2Fg%2F119vkpd21!19sChIJP3uEIrEZQjERvHY9wahsiRc?authuser=0&hl=en&rclk=1,Cơm Niêu Nhà Đỏ,Vietnamese restaurant,3.7,1226,0944043044,₫100–200K,"176 Đ. Nguyễn Tri Phương, Thạc Gián, Thanh Khê, Đà Nẵng 550000",16.0595625,108.2055625,9/29/2025 9:24,"[""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance"", ""No wheelchair-accessible seating""]","[""Has toilet""]","[""Casual"", ""Cosy""]","[""Good for kids"", ""Has kids' menu""]","[""Good for groups"", ""Popular with tourists""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]",[],"[""Has great beer selection"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves coffee"", ""Serves small plates"", ""Serves spirits"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot""]",[],[],"[""Lunch reservations recommended"", ""Dinner reservations recommended"", ""Accepts reservations"", ""Usually has a wait""]","[""Popular for lunch"", ""Popular for dinner""]","[""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
115,https://www.google.com/maps/place/Da+Nang+Snails+%26+seafood/data=!4m7!3m6!1s0x314219003c5310a3:0x9d3d2bf38db8204e!8m2!3d16.0663069!4d108.1886495!16s%2Fg%2F11hbcn57q7!19sChIJoxBTPAAZQjERTiC4jfMrPZ0?authuser=0&hl=en&rclk=1,Da Nang Snails & seafood,Seafood restaurant,4.3,503,0905511302,₫100–200K,"137 Nguyễn Đức Trung, Thanh Khê Đông, Thanh Khê, Đà Nẵng 88000",16.066312500000002,108.1886875,10/7/2025 18:38,"[""Has wheelchair-accessible toilet"", ""No wheelchair-accessible car park""]","[""Has toilet""]","[""Casual""]",[],"[""Good for groups"", ""Popular with university students""]","[""Serves dinner"", ""Has catering"", ""Has seating"", ""Has table service""]",[],"[""Has great beer selection""]","[""Serves alcohol"", ""Serves beer"", ""Serves late-night food"", ""Quick bite"", ""Serves small plates""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Cash only""]",[],"[""Dinner reservations recommended"", ""Accepts reservations"", ""Usually has a wait""]","[""Popular for dinner""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
116,https://www.google.com/maps/place/Galeria+Villa+-+Heritage+Dining+Experience/data=!4m7!3m6!1s0x31421978991e909b:0xf61cf5db4613d2e0!8m2!3d16.0783912!4d108.2214983!16s%2Fg%2F11wc85m3m9!19sChIJm5AemXgZQjER4NITRtv1HPY?authuser=0&hl=en&rclk=1,Galeria Villa - Heritage Dining Experience,Restaurant,4.9,920,0845838586,,"36 Phan Bội Châu, Thạch Thang, Hải Châu, Đà Nẵng 550000",16.0784375,108.2214375,9/29/2025 9:24,[],"[""Has toilet""]","[""Cosy"", ""Romantic"", ""Trendy""]",[],"[""Good for groups""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]","[""Identifies as women-owned""]","[""Serves great coffee"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves spirits"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]",[],"[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for dinner"", ""Good for solo dining""]","[""Offers takeaway"", ""Serves dine-in""]"
117,https://www.google.com/maps/place/H%E1%BB%A7+Ti%E1%BA%BFu+M%E1%BB%B1c+Thu%E1%BA%ADn+Th%C3%A0nh/data=!4m7!3m6!1s0x314219af7d897943:0x81730522c1c4eb22!8m2!3d16.0638227!4d108.2222559!16s%2Fg%2F11mv_y6l7q!19sChIJQ3mJfa8ZQjERIuvEwSIFc4E?authuser=0&hl=en&rclk=1,Hủ Tiếu Mực Thuận Thành,Restaurant,4.4,506,0905555941,"₫1–100,000","15 Lê Hồng Phong, Phước Ninh, Hải Châu, Đà Nẵng 550000",16.063812499999997,108.2223125,10/7/2025 18:38,"[""No wheelchair-accessible car park""]","[""Has toilet""]","[""Casual""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves breakfast"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has seating"", ""Has table service""]",[],[],"[""Serves alcohol"", ""Serves beer"", ""Quick bite""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]",[],[],"[""Accepts reservations""]","[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
118,https://www.google.com/maps/place/Tacos+Danang/data=!4m7!3m6!1s0x31421790e83b2ae7:0xbdd48a0e2da84ad3!8m2!3d16.0537794!4d108.2404449!16s%2Fg%2F11f5v8089s!19sChIJ5yo76JAXQjER00qoLQ6K1L0?authuser=0&hl=en&rclk=1,Tacos Danang,Mexican restaurant,4.5,1303,0935170323,₫100–200K,"72/17 Nguyễn Văn Thoại, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.0538125,108.2404375,10/7/2025 18:38,"[""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible toilet"", ""No wheelchair-accessible seating""]","[""Has toilet""]","[""Casual"", ""Cosy"", ""Quiet"", ""Trendy""]","[""Good for kids""]","[""Family friendly"", ""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],[],"[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Quick bite"", ""Serves small plates"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
119,https://www.google.com/maps/place/Fill+My+Buns/data=!4m7!3m6!1s0x31421912d73a361b:0x2faa19243983c559!8m2!3d16.0498638!4d108.2359677!16s%2Fg%2F11sz3_7cgh!19sChIJGzY61xIZQjERWcWDOSQZqi8?authuser=0&hl=en&rclk=1,Fill My Buns,Hamburger restaurant,4.8,332,0988468991,₫100–200K,"14 Mỹ An 1, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.0498125,108.23593749999999,10/4/2025 23:12,[],"[""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Quiet"", ""Trendy""]","[""Good for kids"", ""High chairs available""]","[""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space"", ""Popular with university students""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has counter service"", ""Serves dessert"", ""Has seating""]",[],"[""Serves great coffee"", ""Serves great dessert""]","[""Serves alcohol"", ""Serves beer"", ""Serves coffee"", ""Serves halal food"", ""Quick bite"", ""Serves vegetarian dishes""]","[""Free of charge street parking"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed"", ""Dogs allowed inside"", ""Dogs allowed outside""]",[],"[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""On-site services available"", ""Offers takeaway"", ""Serves dine-in""]"
120,https://www.google.com/maps/place/M%E1%BB%B3+Qu%E1%BA%A3ng+C%C3%B4+S%C3%A1u/data=!4m7!3m6!1s0x3142195f06b31c81:0x1fe1c46b146c5f24!8m2!3d16.0661787!4d108.2296635!16s%2Fg%2F11h7qry5zx!19sChIJgRyzBl8ZQjERJF9sFGvE4R8?authuser=0&hl=en&rclk=1,Mỳ Quảng Cô Sáu,Restaurant,4.6,1184,0963982634,"₫1–100,000","397 Đ. Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng 550000",16.066187499999998,108.2296875,10/7/2025 18:38,"[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Quiet""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space"", ""Popular with university students""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has seating"", ""Has table service""]","[""Identifies as women-owned""]","[""Has great beer selection""]","[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Serves coffee"", ""Serves late-night food"", ""Quick bite""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed""]","[""Accepts reservations""]","[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
122,https://www.google.com/maps/place/Hoa+L%C6%B0+Restaurant/data=!4m7!3m6!1s0x314219c078e0bb35:0x2e28e3601ba8bd09!8m2!3d16.0482262!4d108.2097757!16s%2Fg%2F11g8v4yx99!19sChIJNbvgeMAZQjERCb2oG2DjKC4?authuser=0&hl=en&rclk=1,Hoa Lư Restaurant,Restaurant,4.1,778,02363767799,₫200–300K,"113 Nguyễn Hữu Thọ, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000",16.048187499999997,108.2098125,9/29/2025 9:24,"[""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet"", ""No wheelchair-accessible entrance""]","[""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Has great beer selection"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves small plates"", ""Serves spirits"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Credit cards""]",[],"[""Lunch reservations recommended"", ""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for dinner""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
123,https://www.google.com/maps/place/Coi+Nguon+Restaurant/data=!4m7!3m6!1s0x314219b234419f5f:0xe13fe6827cd7b0f9!8m2!3d16.0601309!4d108.2051731!16s%2Fg%2F1hc3d30tp!19sChIJX59BNLIZQjER-bDXfILmP-E?authuser=0&hl=en&rclk=1,Coi Nguon Restaurant,Vietnamese restaurant,4.1,530,02363646056,₫100–200K,"160 Đ. Nguyễn Tri Phương, Thạc Gián, Thanh Khê, Đà Nẵng 550000",16.060187499999998,108.2051875,9/29/2025 9:24,"[""Has wheelchair-accessible toilet"", ""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance""]","[""Has toilet""]","[""Casual"", ""Cosy""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has table service""]",[],"[""Has fireplace"", ""Has great beer selection"", ""Good for watching sport""]","[""Serves alcohol"", ""Serves beer"", ""Serves coffee"", ""Quick bite"", ""Serves small plates"", ""Serves spirits"", ""Serves wine""]","[""Free of charge street parking""]","[""Accepts credit cards"", ""Accepts NFC mobile payments""]",[],"[""Brunch reservations recommended"", ""Lunch reservations recommended"", ""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner""]","[""Offers takeaway"", ""Serves dine-in""]"
127,https://www.google.com/maps/place/Pause+and+Enjoy+Da+Nang-+%ED%8F%AC%EC%A6%88+%EC%95%A4+%EC%97%94%EC%A1%B0%EC%9D%B4/data=!4m7!3m6!1s0x3142192132b38f29:0xee808906b563bf3b!8m2!3d16.0696319!4d108.2229778!16s%2Fg%2F11lp2zdmlk!19sChIJKY-zMiEZQjERO79jtQaJgO4?authuser=0&hl=en&rclk=1,Pause and Enjoy Da Nang- 포즈 앤 엔조이,Vietnamese restaurant,5,1383,0838666771,₫100–200K,"17 Yên Bái, str, Hải Châu, Đà Nẵng 550000",16.0696875,108.2229375,10/7/2025 18:38,"[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible seating"", "" Does not have assistive hearing loop"", ""No wheelchair-accessible entrance"", ""No wheelchair-accessible toilet""]","[""Has bar on site"", ""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Quiet""]","[""Good for kids"", ""High chairs available""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Transgender safe space""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has counter service"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Has great beer selection""]","[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Quick bite"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Difficult to find a space""]","[""Accepts cheques"", ""Accepts credit cards"", ""Credit cards""]","[""Dogs allowed outside""]","[""Accepts reservations""]","[""Popular for lunch"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers takeaway"", ""Serves dine-in""]"
128,https://www.google.com/maps/place/Brilliant+Top+Bar/data=!4m7!3m6!1s0x314219d6630ab71f:0xb8a758479fc0ac70!8m2!3d16.0667018!4d108.2246507!16s%2Fg%2F11h7jbwzws!19sChIJH7cKY9YZQjERcKzAn0dYp7g?authuser=0&hl=en&rclk=1,Brilliant Top Bar,Bar,4.7,521,0912196347,,"162 Bạch Đằng, Hải Châu, Đà Nẵng 550000",16.0666875,108.2246875,10/3/2025 14:14,"[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", "" Does not have assistive hearing loop"", ""No wheelchair-accessible toilet""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Romantic"", ""Trendy"", ""Upmarket""]",[],"[""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists""]","[""Has seating"", ""Has table service""]",[],"[""Has great beer selection"", ""Serves great cocktails"", ""Has great wine list"", ""Has live music"", ""Has live performances"", ""Has rooftop seating""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves food"", ""Serves food at bar"", ""Serves happy-hour drinks"", ""Serves happy-hour food"", ""Serves spirits"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],"[""Accepts reservations""]","[""Good for solo dining""]","[""Has outdoor seating"", ""Serves dine-in""]"
129,https://www.google.com/maps/place/MUDAN+HOTPOT+RESTAURANT/data=!4m7!3m6!1s0x31421939854813eb:0xb8b7383ecb72b5aa!8m2!3d16.0625929!4d108.2196419!16s%2Fg%2F11hyk21p85!19sChIJ6xNIhTkZQjERqrVyyz44t7g?authuser=0&hl=en&rclk=1,MUDAN HOTPOT RESTAURANT,Hot pot restaurant,4.5,280,0902334455,,"166 Phan Châu Trinh, Phước Ninh, Hải Châu, Đà Nẵng 550000",16.0625625,108.21968749999999,9/29/2025 9:25,[],"[""Has toilet""]","[""Cosy""]","[""Good for kids""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]",[],[],"[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Serves small plates""]","[""Free multi-storey car park"", ""Free of charge street parking"", ""Free parking lot"", ""On-site parking"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],"[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner""]","[""Offers takeaway"", ""Serves dine-in""]"
130,https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x3142196f2f0ebc5d:0x376ea48720e5e3d1!8m2!3d16.0532105!4d108.2026954!16s%2Fg%2F11lg2lwntr!19sChIJXbwOL28ZQjER0ePlIIekbjc?authuser=0&hl=en&rclk=1,Burger King,Hamburger restaurant,3.6,617,0906396602,₫₫,"International Airport, FB06 , 2nd floor, international departure Airside, Ward, Hòa Thuận Tây, Hải Châu, Đà Nẵng",16.0531875,108.2026875,10/7/2025 18:39,"[""Has wheelchair-accessible toilet""]","[""Has toilet""]","[""Casual""]","[""Good for kids"", ""Has kids' menu""]","[""Good for groups"", ""Popular with tourists""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]",[],"[""Serves great dessert""]","[""Serves coffee"", ""Quick bite""]",[],"[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]",[],"[""Accepts reservations""]","[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
131,"https://www.google.com/maps/place/Hoa+Vi%C3%AAn+Restaurant+-+100+Ti%E1%BB%83u+La,+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219bf605e3237:0xc1d0ac3fda7c455d!8m2!3d16.044525!4d108.2126843!16s%2Fg%2F11qrfxnvsw!19sChIJNzJeYL8ZQjERXUV82j-s0ME?authuser=0&hl=en&rclk=1","Hoa Viên Restaurant - 100 Tiểu La, Đà Nẵng",Seafood restaurant,4,256,0906522664,₫300–400K,"100 Tiểu La, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000",16.044562499999998,108.2126875,10/5/2025 21:44,[],[],[],[],[],"[""Serves lunch""]",[],[],[],[],[],[],[],[],"[""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
132,https://www.google.com/maps/place/Don+Cipriani%27s+Restaurant+-+Furama+resort+Danang/data=!4m7!3m6!1s0x3142177dbd7d8345:0xe5f0217b477743f0!8m2!3d16.039455!4d108.249811!16s%2Fg%2F11h5_vyp7f!19sChIJRYN9vX0XQjER8EN3R3sh8OU?authuser=0&hl=en&rclk=1,Don Cipriani's Restaurant - Furama resort Danang,Italian restaurant,4.9,146,02363847333,,"Furama Resort, 105 Đường võ nguyên giáp, street, Ngũ Hành Sơn, Đà Nẵng 55000",16.0394375,108.2498125,10/4/2025 23:13,[],"[""Has bar on site"", ""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Cosy"", ""Romantic"", ""Trendy""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists""]","[""Serves breakfast"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has counter service"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves happy-hour food"", ""Serves small plates"", ""Serves spirits"", ""Serves vegan dishes"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]",[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
133,https://www.google.com/maps/place/M%C3%AC+Qu%E1%BA%A3ng+Dung/data=!4m7!3m6!1s0x31421762dc1f32fb:0x920b530d6ceab726!8m2!3d16.049893!4d108.2402338!16s%2Fg%2F11c0xnhktx!19sChIJ-zIf3GIXQjERJrfqbA1TC5I?authuser=0&hl=en&rclk=1,Mì Quảng Dung,Noodle shop,4.4,889,0948881085,"₫1–100,000","121 Đỗ Bá, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.0499375,108.2401875,10/7/2025 18:39,"[""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance""]","[""Has toilet""]","[""Casual""]",[],[],"[""Has table service""]",[],[],[],"[""Free of charge street parking"", ""Free parking lot""]","[""Cash only""]","[""Dogs allowed""]",[],"[""Good for solo dining""]","[""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
134,https://www.google.com/maps/place/Riverside+Terrace+Restaurant/data=!4m7!3m6!1s0x3142196693e4a3bb:0x92c84d4b7ffa80e8!8m2!3d16.0632508!4d108.2302591!16s%2Fg%2F11vypz484z!19sChIJu6Pkk2YZQjER6ID6f0tNyJI?authuser=0&hl=en&rclk=1,Riverside Terrace Restaurant,Italian restaurant,4.9,1035,0911500440,,"493 Đ. Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng 550000",16.063312500000002,108.2303125,10/7/2025 18:39,"[""Has wheelchair-accessible seating"", ""No wheelchair-accessible toilet""]","[""Has bar on site"", ""Has toilet""]","[""Cosy"", ""Romantic""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Has great beer selection"", ""Serves great cocktails"", ""Serves great coffee"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves spirits"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]",[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
136,https://www.google.com/maps/place/Breakfast+buffet+at+Lotus+Wine+%26+Dine+Restaurant+of+Royal+Lotus+Hotel+Da+Nang/data=!4m7!3m6!1s0x3142177c42f614b7:0xb7d2362c9f59819c!8m2!3d16.0545346!4d108.242245!16s%2Fg%2F11f57j56w9!19sChIJtxT2QnwXQjERnIFZnyw20rc?authuser=0&hl=en&rclk=1,Breakfast buffet at Lotus Wine & Dine Restaurant of Royal Lotus Hotel Da Nang,Restaurant,4.5,15,02366261999,,"120A Nguyễn Văn Thoại, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.054562500000003,108.2421875,9/29/2025 9:25,"[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible toilet""]","[""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Serves great coffee"", ""Serves great dessert"", ""Has live music""]","[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Has salad bar"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Offers takeaway"", ""Serves dine-in""]"
